,SMA_200,EMA_50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0
2018-12-18,54.026422580122954,53.2377696476589,50.39352262768136,52.279275022745125,54.16502741780889,7.2141489882686205,-0.06098955903766271
2018-12-19,54.01649507057667,53.1311904319523,50.17552679563916,52.13522500872612,54.094923221813076,7.51775105126699,0.08788925998935383
2018-12-20,54.00344757902622,53.00188885072383,49.81925966268143,52.020899978876116,54.2225402950708,8.464445317511592,0.00334760583651238
2018-12-21,53.98658757650852,52.85371673758438,49.414723949262616,51.9174250805378,54.42012621181298,9.641083421964101,-0.03820351963029947
2018-12-24,53.96238008487225,52.6605121670449,48.69255679876093,51.73955010533333,54.786543411905726,11.778197917721405,-0.12562492478767606
2018-12-26,53.92714507639408,52.41629596406324,47.68312453615724,51.50625004410743,55.32937555205763,14.84528772596047,-0.16349522694782379
2018-12-27,53.901690065503125,52.26665686595889,47.324254806752144,51.3481750690937,55.372095331435254,15.67307993683125,0.1585821875739082
2018-12-28,53.8795525752306,52.12980760507221,47.02494485376655,51.188250049352646,55.351555244938744,16.266643972286953,0.21041645727045902
2018-12-31,53.85832507741451,51.99756028279162,46.78482933998909,50.963575137853624,55.14232093571816,16.39895076654753,0.23603631835371758
2019-01-02,53.838395073652265,51.882930462656525,46.61964714493566,50.7684501004219,54.91725305590814,16.3440205374785,0.29585072498619625
2019-01-03,53.81630256962776,51.758619457089964,46.48422928431337,50.53070003032684,54.57717077634031,16.01589031454111,0.2753968428650587
2019-01-04,53.79185756063462,51.58692847861572,46.30059520070517,50.18664997100829,54.07270474131142,15.486408327903987,0.13894609946623304
2019-01-07,53.773980069637304,51.47383326181253,46.233649118816096,49.984550068378454,53.73545101794081,15.008241324293829,0.32916776056247266
2019-01-08,53.758990066766735,51.380545680299996,46.320407019502504,49.77797505378723,53.23554308807196,13.891959367767274,0.4012347531889253
2019-01-09,53.7531225605011,51.3147791656054,46.350760080809955,49.667975056171414,52.98519003153287,13.357560768724287,0.5053545669605696
2019-01-10,53.754685065031055,51.26714077256406,46.448619589845805,49.56192508459091,52.67523057933602,12.563295269226943,0.5864153966529215
2019-01-11,53.751867558479304,51.23507641500351,46.58048487930743,49.4711500442028,52.361815209098175,11.68626628777599,0.669225689375634
2019-01-14,53.75408005452155,51.20383813072649,46.72875402586327,49.384399980306625,52.04004593474998,10.754999374305932,0.6984639902523551
2019-01-15,53.754182554483414,51.161236654851365,46.949289606938486,49.27517493009567,51.60106025325286,9.440393977116507,0.6810763319731495
2019-01-16,53.75460256385802,51.14522742371043,47.03416676963272,49.23820002675056,51.442233283868404,8.95253382910186,0.8436430074534692
2019-01-17,53.76069256258012,51.13812045230463,46.981315033630835,49.278224998712545,51.575134963794255,9.32221063214724,0.8669657670038537
2019-01-18,53.76536007833481,51.14315501153971,46.91711921134812,49.31555010199547,51.71398099264282,9.726874730939274,0.9067141601643208
2019-01-22,53.77043757152557,51.1698743737844,46.784855182051125,49.41507503390312,52.04529488575512,10.64541478505267,0.9580270567837983
2019-01-23,53.77230506730079,51.172702854322964,46.770548511527124,49.51600006699562,52.26145162246412,11.089149170990694,0.8143381927617986
2019-01-24,53.77920256495476,51.18002826729107,46.93183146588575,49.687625101804734,52.44341873772372,11.092474757135813,0.8033383489630394
2019-01-25,53.78648006629944,51.20055663538441,47.49944674330911,49.95115023493767,52.402853726566235,9.816404547632427,0.8573742552305083
2019-01-28,53.79240756559372,51.24502499245171,47.56051801083291,50.137850273847576,52.715182536862244,10.280984321974536,0.926147900733532
2019-01-29,53.79743757092953,51.27467110480079,47.67939695688598,50.299050281047826,52.91870360520967,10.416313268439202,0.8248427111724645
2019-01-30,53.800530071139335,51.29866440139082,47.84908475720634,50.4555002450943,53.06191573298226,10.331541557320602,0.7745149285296704
2019-01-31,53.80859256756305,51.364853996282214,47.90517177897409,50.65110020518303,53.39702863139196,10.842522334501822,0.9252475854154858
2019-02-01,53.815892564296725,51.43280089894978,48.07862102431167,50.87032521486283,53.66202940541399,10.975767026295728,0.8988916173462101
